Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2019","2019","100 g/ha","32657","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2020","2020","100 g/ha","33562","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01241.90","Other beans, green","2021","2021","100 g/ha","33849","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2000","2000","100 g/ha","76896","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2001","2001","100 g/ha","73157","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2002","2002","100 g/ha","76474","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2003","2003","100 g/ha","70523","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2004","2004","100 g/ha","82281","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2005","2005","100 g/ha","81628","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2006","2006","100 g/ha","67894","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2007","2007","100 g/ha","103339","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2008","2008","100 g/ha","75624","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2009","2009","100 g/ha","81901","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2010","2010","100 g/ha","81098","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2011","2011","100 g/ha","81317","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2012","2012","100 g/ha","81469","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2013","2013","100 g/ha","81872","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2014","2014","100 g/ha","81580","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","100 g/ha","81591","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","100 g/ha","81826","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","100 g/ha","82585","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","100 g/ha","79624","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","100 g/ha","80011","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","100 g/ha","80727","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","100 g/ha","80119","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2000","2000","100 g/ha","560494","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2001","2001","100 g/ha","223457","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2002","2002","100 g/ha","112346","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2003","2003","100 g/ha","350000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2004","2004","100 g/ha","414967","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2005","2005","100 g/ha","223855","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2006","2006","100 g/ha","286858","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2007","2007","100 g/ha","228212","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2008","2008","100 g/ha","293203","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2009","2009","100 g/ha","224211","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2010","2010","100 g/ha","195557","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2011","2011","100 g/ha","201176","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2012","2012","100 g/ha","285171","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2013","2013","100 g/ha","258701","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2014","2014","100 g/ha","249053","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2015","2015","100 g/ha","224959","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2016","2016","100 g/ha","161683","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2017","2017","100 g/ha","208333","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2018","2018","100 g/ha","213864","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2019","2019","100 g/ha","207777","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2020","2020","100 g/ha","206756","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01329","Other citrus fruit, n.e.c.","2021","2021","100 g/ha","202979","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2000","2000","100 g/ha","217535","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2001","2001","100 g/ha","282794","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2002","2002","100 g/ha","199327","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2003","2003","100 g/ha","144112","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2004","2004","100 g/ha","184109","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2005","2005","100 g/ha","148760","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2006","2006","100 g/ha","223800","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2007","2007","100 g/ha","288986","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2008","2008","100 g/ha","244308","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2009","2009","100 g/ha","173273","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2010","2010","100 g/ha","125532","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2011","2011","100 g/ha","191556","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2012","2012","100 g/ha","216887","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2013","2013","100 g/ha","249500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2014","2014","100 g/ha","192750","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2015","2015","100 g/ha","172037","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2016","2016","100 g/ha","207491","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2017","2017","100 g/ha","191887","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2018","2018","100 g/ha","191554","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2019","2019","100 g/ha","197147","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2020","2020","100 g/ha","193551","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01359.90","Other fruits, n.e.c.","2021","2021","100 g/ha","194116","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2000","2000","100 g/ha","26189","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2001","2001","100 g/ha","25941","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2002","2002","100 g/ha","25628","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2003","2003","100 g/ha","26215","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","100 g/ha","25871","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","100 g/ha","25766","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","100 g/ha","25082","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","100 g/ha","25565","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","100 g/ha","25625","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","100 g/ha","23219","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","100 g/ha","21893","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","100 g/ha","20978","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","100 g/ha","21096","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","100 g/ha","19542","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","100 g/ha","21627","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","100 g/ha","15095","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","100 g/ha","7652","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","100 g/ha","9402","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","100 g/ha","7271","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","100 g/ha","8066","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","100 g/ha","9072","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","100 g/ha","8043","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2000","2000","100 g/ha","788215","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2001","2001","100 g/ha","760261","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2002","2002","100 g/ha","774958","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2003","2003","100 g/ha","784830","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2004","2004","100 g/ha","782529","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2005","2005","100 g/ha","781468","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2006","2006","100 g/ha","778107","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2007","2007","100 g/ha","789771","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2008","2008","100 g/ha","793084","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2009","2009","100 g/ha","789441","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2010","2010","100 g/ha","797539","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2011","2011","100 g/ha","769581","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2012","2012","100 g/ha","763408","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2013","2013","100 g/ha","700645","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2014","2014","100 g/ha","713375","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2015","2015","100 g/ha","692326","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2016","2016","100 g/ha","661752","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2017","2017","100 g/ha","550919","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","100 g/ha","650172","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","100 g/ha","627658","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","627674","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","100 g/ha","616483","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2000","2000","100 g/ha","370749","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2001","2001","100 g/ha","316198","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2002","2002","100 g/ha","299784","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2003","2003","100 g/ha","305261","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2004","2004","100 g/ha","324780","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2005","2005","100 g/ha","249082","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2006","2006","100 g/ha","202844","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2007","2007","100 g/ha","285849","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2008","2008","100 g/ha","273118","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2009","2009","100 g/ha","266604","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2010","2010","100 g/ha","250055","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2011","2011","100 g/ha","246635","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2012","2012","100 g/ha","230150","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2013","2013","100 g/ha","208688","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2014","2014","100 g/ha","176359","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2015","2015","100 g/ha","204745","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2016","2016","100 g/ha","316714","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2017","2017","100 g/ha","258000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2018","2018","100 g/ha","147500","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2019","2019","100 g/ha","190869","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2020","2020","100 g/ha","154853","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01317","Papayas","2021","2021","100 g/ha","250206","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2000","2000","100 g/ha","182838","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2001","2001","100 g/ha","180159","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2002","2002","100 g/ha","192173","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2003","2003","100 g/ha","182040","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2004","2004","100 g/ha","193905","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2005","2005","100 g/ha","181212","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2006","2006","100 g/ha","163313","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2007","2007","100 g/ha","200447","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2008","2008","100 g/ha","206215","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2009","2009","100 g/ha","198961","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2010","2010","100 g/ha","211032","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2011","2011","100 g/ha","207113","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2012","2012","100 g/ha","201620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2013","2013","100 g/ha","190426","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2014","2014","100 g/ha","189712","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2015","2015","100 g/ha","189487","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2016","2016","100 g/ha","190715","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2017","2017","100 g/ha","173375","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2018","2018","100 g/ha","195084","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2019","2019","100 g/ha","203620","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2020","2020","100 g/ha","193960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01345","Peaches and nectarines","2021","2021","100 g/ha","206539","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2000","2000","100 g/ha","322147","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2001","2001","100 g/ha","353881","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2002","2002","100 g/ha","311184","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2003","2003","100 g/ha","324456","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2004","2004","100 g/ha","311739","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2005","2005","100 g/ha","304807","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2006","2006","100 g/ha","315017","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2007","2007","100 g/ha","336766","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2008","2008","100 g/ha","332635","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2009","2009","100 g/ha","376450","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2010","2010","100 g/ha","325693","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2011","2011","100 g/ha","397950","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2012","2012","100 g/ha","384011","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2013","2013","100 g/ha","396419","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2014","2014","100 g/ha","378134","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2015","2015","100 g/ha","375837","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2016","2016","100 g/ha","365599","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2017","2017","100 g/ha","357754","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2018","2018","100 g/ha","389936","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2019","2019","100 g/ha","360183","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2020","2020","100 g/ha","338824","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01342.01","Pears","2021","2021","100 g/ha","377098","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2000","2000","100 g/ha","22124","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2001","2001","100 g/ha","21933","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2002","2002","100 g/ha","18558","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2003","2003","100 g/ha","17749","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2004","2004","100 g/ha","25204","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2005","2005","100 g/ha","20492","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2006","2006","100 g/ha","16738","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2007","2007","100 g/ha","22501","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2008","2008","100 g/ha","16231","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2009","2009","100 g/ha","22924","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2010","2010","100 g/ha","22405","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2011","2011","100 g/ha","18392","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2012","2012","100 g/ha","19842","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5419","Yield","01705","Peas, dry","2013","2013","100 g/ha","21967","A","Official figure",""
