Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442,Mustard seed,2019,2019,100 g/ha,7919,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1442,Mustard seed,2019,2019,t,28840,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442,Mustard seed,2020,2020,ha,36990,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442,Mustard seed,2020,2020,100 g/ha,10027,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1442,Mustard seed,2020,2020,t,37090,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1442,Mustard seed,2021,2021,ha,36140,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1442,Mustard seed,2021,2021,100 g/ha,5501,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1442,Mustard seed,2021,2021,t,19880,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2010,2010,t,80042,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2011,2011,t,67294,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2012,2012,t,64544,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2013,2013,t,67812,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2014,2014,t,80862,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2015,2015,t,71007.89,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2016,2016,t,73429.19,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2017,2017,t,67596,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2018,2018,t,69857,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2019,2019,t,71179,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2020,2020,t,66948,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2910,Natural honey,2021,2021,t,57364,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2010,2010,ha,512740,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2010,2010,100 g/ha,23172,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2010,2010,t,1188140,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2011,2011,ha,354100,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2011,2011,100 g/ha,20547,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2011,2011,t,727580,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2012,2012,ha,406710,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2012,2012,100 g/ha,21944,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2012,2012,t,892470,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2013,2013,ha,408330,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2013,2013,100 g/ha,22978,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2013,2013,t,938280,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2014,2014,ha,418850,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2014,2014,100 g/ha,24338,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2014,2014,t,1019410,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2015,2015,ha,516380,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2015,2015,100 g/ha,25168,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2015,2015,t,1299600,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2016,2016,ha,396190,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2016,2016,100 g/ha,23677,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2016,2016,t,938070,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2017,2017,ha,325370,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2017,2017,100 g/ha,22120,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2017,2017,t,719720,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2018,2018,ha,350060,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2018,2018,100 g/ha,23274,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2018,2018,t,814720,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2019,2019,ha,335080,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2019,2019,100 g/ha,23070,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2019,2019,t,773040,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2020,2020,ha,408330,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2020,2020,100 g/ha,23352,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2020,2020,t,953550,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,117,Oats,2021,2021,ha,263050,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,117,Oats,2021,2021,100 g/ha,21981,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,117,Oats,2021,2021,t,578220,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2010,2010,t,103000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2011,2011,t,93000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2012,2012,t,98000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2013,2013,t,94200,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2014,2014,t,105000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2015,2015,t,95000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2016,2016,t,98000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2017,2017,t,83500,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2018,2018,t,79800,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2019,2019,t,83700,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.12,Oil of linseed,2020,2020,t,78400,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2010,2010,t,1127245,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2011,2011,t,1140785.1,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2012,2012,t,1111300,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2013,2013,t,1082300,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2014,2014,t,1178600,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2015,2015,t,1411900,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2016,2016,t,1537200,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2017,2017,t,1687800,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2018,2018,t,1707600,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2019,2019,t,1014971.91,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5510,Production,21691.02,Oil of maize,2020,2020,t,996151.51,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2010,2010,ha,1259,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2010,2010,100 g/ha,77155,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2010,2010,t,9710.83,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2011,2011,ha,1259,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2011,2011,100 g/ha,77791,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2011,2011,t,9790.13,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2012,2012,ha,1258,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2012,2012,100 g/ha,78428,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2012,2012,t,9869.44,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2013,2013,ha,1258,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2013,2013,100 g/ha,79064,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2013,2013,t,9948.74,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2014,2014,ha,1267,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2014,2014,100 g/ha,78997,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2014,2014,t,10009.82,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2015,2015,ha,1279,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2015,2015,100 g/ha,78634,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2015,2015,t,10060.75,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2016,2016,ha,1288,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2016,2016,100 g/ha,78450,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2016,2016,t,10105.93,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2017,2017,ha,1291,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2017,2017,100 g/ha,78463,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2017,2017,t,10127.47,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2018,2018,ha,1300,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2018,2018,100 g/ha,79138,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2018,2018,t,10285.29,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2019,2019,ha,1293,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2019,2019,100 g/ha,79711,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2019,2019,t,10309.43,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2020,2020,ha,1295,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2020,2020,100 g/ha,80023,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2020,2020,t,10363.33,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1239.01,Okra,2021,2021,ha,1297,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1239.01,Okra,2021,2021,100 g/ha,80341,E,Estimated value,
QCL,Crops and livestock products,840,United States of America,5510,Production,1239.01,Okra,2021,2021,t,10417.22,I,Imputed value,
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2010,2010,t,3300,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2011,2011,t,4200,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2012,2012,t,5800,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2013,2013,t,10000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2014,2014,t,8000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2015,2015,t,14000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2016,2016,t,15000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2017,2017,t,16000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2018,2018,t,16000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2019,2019,t,16000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,2167,Olive oil,2020,2020,t,16000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2010,2010,ha,14569,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2010,2010,100 g/ha,128272,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2010,2010,t,186880,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2011,2011,ha,16794,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2011,2011,100 g/ha,38461,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2011,2011,t,64592,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2012,2012,ha,17806,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2012,2012,100 g/ha,81517,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2012,2012,t,145150,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2013,2013,ha,16187,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2013,2013,100 g/ha,93033,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2013,2013,t,150593,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2014,2014,ha,14973,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2014,2014,100 g/ha,57559,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2014,2014,t,86183,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2015,2015,ha,14570,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2015,2015,100 g/ha,111455,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2015,2015,t,162390,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2016,2016,ha,14970,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2016,2016,100 g/ha,99927,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2016,2016,t,149590,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2017,2017,ha,16190,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2017,2017,100 g/ha,107752,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2017,2017,t,174450,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2018,2018,ha,15180,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2018,2018,100 g/ha,32036,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2018,2018,t,48630,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2019,2019,ha,15180,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2019,2019,100 g/ha,100099,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2019,2019,t,151950,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2020,2020,ha,14569,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2020,2020,100 g/ha,42158,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2020,2020,t,61420,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1450,Olives,2021,2021,ha,14569,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1450,Olives,2021,2021,100 g/ha,62894,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1450,Olives,2021,2021,t,91630,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,ha,60410,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,100 g/ha,552620,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2010,2010,t,3338380,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2011,2011,ha,59740,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2011,2011,100 g/ha,562600,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2011,2011,t,3360970,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2012,2012,ha,59440,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2012,2012,100 g/ha,545582,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2012,2012,t,3242940,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2013,2013,ha,58010,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2013,2013,100 g/ha,544622,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2013,2013,t,3159350,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2014,2014,ha,56600,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2014,2014,100 g/ha,559495,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2014,2014,t,3166740,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,ha,54070,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,100 g/ha,631237,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,t,3413100,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,ha,59850,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,100 g/ha,635033,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,t,3800670,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,ha,61310,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,100 g/ha,609542,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,t,3737100,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,2018,ha,52690,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,2018,100 g/ha,623348,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,2018,t,3284420,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,2019,ha,52366,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,2019,100 g/ha,605402,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,2019,t,3170271,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,53316,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,100 g/ha,628986,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,t,3353500,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,2021,ha,55362,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,2021,100 g/ha,560362,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,2021,t,3102278,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2010,2010,ha,260132,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2010,2010,100 g/ha,287467,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2010,2010,t,7477924,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2011,2011,ha,254467,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2011,2011,100 g/ha,317467,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2011,2011,t,8078490,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2012,2012,ha,245726,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2012,2012,100 g/ha,336472,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2012,2012,t,8268000,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2013,2013,ha,245726,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2013,2013,100 g/ha,305243,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2013,2013,t,7500604,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2014,2014,ha,239493,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2014,2014,100 g/ha,256368,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2014,2014,t,6139826,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2015,2015,ha,233060,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2015,2015,100 g/ha,247290,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2015,2015,t,5763340,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2016,2016,ha,223140,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2016,2016,100 g/ha,247510,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2016,2016,t,5522940,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2017,2017,ha,213470,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2017,2017,100 g/ha,216225,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2017,2017,t,4615760,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2018,2018,ha,209420,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2018,2018,100 g/ha,168816,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2018,2018,t,3535340,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2019,2019,ha,206228,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2019,2019,100 g/ha,238730,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2019,2019,t,4923290,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2020,2020,ha,203842,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2020,2020,100 g/ha,233826,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2020,2020,t,4766350,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5312,Area harvested,1323,Oranges,2021,2021,ha,199391,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5419,Yield,1323,Oranges,2021,2021,100 g/ha,201373,A,Official figure,
QCL,Crops and livestock products,840,United States of America,5510,Production,1323,Oranges,2021,2021,t,4015200,A,Official figure,
